no_                 ;order type code;Units;Order Date             ;Item category code;Brand Code
994602;ZS             ;                4400.00000000000000000000;2020-02-03 00:00:00.000;K                 ;B9
994525;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994589;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994585;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994586;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994592;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994596;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994592;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994599;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
399622;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
390332;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
399622;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326665;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
399622;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326665;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 412.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
390332;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 36.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
399622;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
399622;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 412.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
390332;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326665;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
399622;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 36.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326665;ZB             ;                 36.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326665;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 36.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
326629;ZB             ;                 440.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
399622;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 404.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 36.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
322422;ZB             ;                 36.00000000000000000000;2019-04-12 00:00:00.000;A                 ;B10
933989;ZT             ;               4400.00000000000000000000;2019-10-02 00:00:00.000;A                 ;B5
933990;ZT             ;               44000.00000000000000000000;2019-10-02 00:00:00.000;A                 ;B5
929966;ZT             ;                1200.00000000000000000000;2019-10-02 00:00:00.000;A                 ;B5
394526;ZT             ;                600.00000000000000000000;2019-10-01 00:00:00.000;B                 ;B5
929624;ZT             ;               4300.00000000000000000000;2019-10-01 00:00:00.000;K                 ;B5
994646;ZS             ;                4400.00000000000000000000;2020-03-02 00:00:00.000;K                 ;B9
994593;ZS             ;                4400.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994599;ZS             ;                4400.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994642;ZS             ;                4400.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994645;ZS             ;                4400.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994622;ZS             ;                4400.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994625;ZS             ;                4400.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B9
994630;ZS             ;                4040.00000000000000000000;2020-04-16 00:00:00.000;K                 ;B9
994632;ZS             ;                4400.00000000000000000000;2020-06-16 00:00:00.000;K                 ;B9
925288;ZT             ;                 90.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
925289;ZT             ;                4400.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
925946;ZT             ;                 412.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
930959;ZT             ;                4120.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
939528;ZT             ;                4400.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
938884;ZT             ;                444.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994692;ZT             ;                 412.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994699;ZT             ;                4040.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994695;ZT             ;                 90.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994699;ZT             ;                 404.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994236;ZT             ;                 60.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994232;ZT             ;                 54.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994239;ZT             ;                4040.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994292;ZT             ;                 740.00000000000000000000;2020-01-01 00:00:00.000;K                 ;B4
994249;ZT             ;                 30.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994235;ZT             ;                 60.00000000000000000000;2020-01-02 00:00:00.000;K                 ;B4
994209;ZT             ;                 404.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
994223;ZT             ;                 412.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
994296;ZT             ;                 404.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
994259;ZT             ;                 36.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
994260;ZT             ;                 404.00000000000000000000;2020-01-03 00:00:00.000;K                 ;B4
362999;ZT             ;               40044.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
994269;ZT             ;                 45.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
994265;ZT             ;                 45.00000000000000000000;2020-01-03 00:00:00.000;A                 ;B4
994229;ZT             ;               44404.00000000000000000000;2020-02-03 00:00:00.000;A                 ;B4
359494;ZT             ;               404403.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
362952;ZT             ;               3544.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
903294;ZT             ;                 120.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
939229;ZT             ;                3400.00000000000000000000;2020-03-03 00:00:00.000;A                 ;B4
